2081061,F1SMU,Denis,,FRA
2081062,F1AYO,Antoine,,FRA
2081063,F6FDY,Eddie,,FRA
2081065,F5MNW,Guy,,FRA
2081066,F5KGC,Radio-Club,,FRA
2081067,F1ATB,Andre,,FRA
2081068,F6KGC,Pierrefeu,,FRA
2081069,F4HXF,Didier,,FRA
2081070,F6DWY,Patrick,,FRA
2081071,F4CJP,Claude,,FRA
2081072,F4HRY,Ludovic,,FRA
2081073,F4CNZ,Ambroise,,FRA
2081074,F1LOC,Laurent,,FRA
2081075,F6EXG,Roland,,FRA
2081076,F4FUQ,Lionel,,FRA
2081077,F4HXL,Jeremie,,FRA
2081078,F4EAN,Christian,,FRA
2081079,F4LNK,Andre,,FRA
2081080,F4AKJ,Pierre,,FRA
2081081,F5HTS,Bernard,,FRA
2081082,F6EXE,Jacques,,FRA
2081083,F6GLS,Herve,,FRA
2081084,F4HJX,Frederic,,FRA
2081085,F1UNA,Yvan,,FRA
2081086,F1BSL,Emmanuel,,FRA
2081087,F1YW,Michel,,FRA
2081088,F6DKA,Robert,,FRA
2081089,F8HYN,Marek,,FRA
2081090,F5HVZ,Robert,,FRA
2081091,F1EYA,Grard,,FRA
2081092,F4SIG,Bruno,,FRA
2081093,F1YI,Jean,,FRA
2081094,F5SIJ,Bernard,,FRA
2081095,F5GIT,Tony,,FRA
2081096,F4CRT,Michel,,FRA
2081097,F6AST,Fernand,,FRA
2081098,F1BSL,Emmanuel,,FRA
2081099,F6GVE,Luc,,FRA
2081100,F4GVH,Patrice,,FRA
2081101,F8HYN,Marek,,FRA
2081102,F5LZN,Yves,,FRA
2081103,F1BRO,Daniel,,FRA
2081104,F1RMR,Didier,,FRA
2081105,F2TI,Jean-Claude,,FRA
2081106,F5UPZ,Richard,,FRA
2081107,F6GKF,Clement,,FRA
2081108,F5KPO,Arv84,,FRA
2081109,F4HSC,Florian,,FRA
2081110,F1RLJ,Olivier,,FRA
2081111,F5BHA,Alain,,FRA
2081112,F4TJR,Michel,,FRA
2081113,F5SNO,Robert,,FRA
2081114,F5CAU,Gilbert,,FRA
2081115,F5LNP,Christian,,FRA
2081116,F4HKE,Castellanos,,FRA
2081117,F4HXN,Jean-Paul,,FRA
2081118,F4COH,Pierre-Jean,,FRA
2081119,F4TJR,Michel,,FRA
2081120,F6EXF,Jacques,,FRA
2081121,F4DAC,Laurent,,FRA
2081122,F4HPV,Ollive,,FRA
2081123,F8COM,Marc,,FRA
2081124,F6GCQ,Mathieu,,FRA
2081125,F5SYM,Thierry,,FRA
2081126,F4FBA,Roland,,FRA
2081127,F4HOD,Berbec,,FRA
2081128,F4EXB,Edouard,,FRA
2081129,F4TXR,Marc,,FRA
2081130,F4GEV,Laurent,,FRA
2081131,F4HBF,Christian,,FRA
2081132,F6GAQ,Armand,,FRA
2081133,F1MGC,Jean-Paul,,FRA
2081134,F4BPP,David,,FRA
2081135,F6HHG,Serge,,FRA
2081136,F4IDB,Marc,,FRA
2081137,F9PK,Pierre,,FRA
2081138,F2VH,Jean-Baptiste,,FRA
2081139,F5NVS,Jean-Marc,,FRA
2081140,F4LKG,Gerard,,FRA
2081141,F4IDX,Joachim,,FRA
2081142,F6FSO,Lucien,,FRA
2081143,F5PXD,Claude,,FRA
2081144,F1HVU,Michel,,FRA
2081145,F4SMX,Patrick,,FRA
2081146,F4OKC,Herve,,FRA
2081147,F6CFZ,Jean,,FRA
2081148,F5IHD,Edgardo,,FRA
2081149,F1HLX,Jean-Claude,,FRA
2081150,F1MHL,Serge,,FRA
2081151,F4AVW,Gerald,,FRA
2081152,F5VBL,Pantelis,,FRA
2081153,F4IFB,Salim,,FRA
2081154,F1RCH,Christian,,FRA
2081155,F4CLS,Olivier,,FRA
2081156,F1TIN,Henri,,FRA
2081157,F4HJA,David,,FRA
2081158,F6ENV,Chris,,FRA
2081159,F2NY,Yvon,,FRA
2081160,F4HKF,Dimitri,,FRA
2081161,F4CHY,Eliseo,,FRA
2081162,F4GKL,Raymond,,FRA
2081163,F5ISG,Luc,,FRA
2081164,F8TRT,Pascal,,FRA
2081165,F1IIM,Marc,,FRA
2081166,F1FII,Joel,,FRA
2081167,F4PCM,Masse,,FRA
2081168,F1FEI,Bernard,,FRA
2081169,F6KLN,Rc,,FRA
2081170,F1EMA,Jean-Paul,,FRA
2081171,F2FG,Gerard,,FRA
2081172,F6FEH,Laurent,,FRA
2081173,F4EDR,Jean,,FRA
2081174,F6JKW,Jean-Luc,,FRA
2081175,F1NNY,Gerard,,FRA
2081176,F6AQS,Andre,,FRA
2081177,F4VSQ,Maciej,,FRA
2081178,F4COX,Georges,,FRA
2081179,F1GAZ,Andre,,FRA
2081180,F6BKT,Jean-Claude,,FRA
2081181,F6HTH,Francis,,FRA
2081182,F4AHI,Didier,,FRA
2081183,F4HOC,Tatav,,FRA
2081184,F5OWL,Philippe,,FRA
2081185,F1BEK,Antoine,,FRA
2081186,F4IKE,Christian,,FRA
2081187,F1FXC,Stephane,,FRA
2081188,F6FXL,Christian,,FRA
2081189,F4IFB,Salim,,FRA
2081190,F5OKB,Pierre,,FRA
2081191,F8AGD,Daniel,,FRA
2081192,F8FUR,Eric,,FRA
2081193,F8DSI,Romain,,FRA
2081194,F1BEH,Jean,,FRA
2081195,F6CEH,Michel,,FRA
2081196,F4THH,Jeanmarc,,FRA
2081197,F1HQM,Phil,,FRA
2081198,F5JKK,Eric,,FRA
2081199,F4BBI,Thierry,,FRA
2081200,F1AJK,Diemoz,,FRA
2081201,F6DQB,Gabriel,,FRA
2081202,F4WBS,Timothy,,FRA
2081203,F4IHI,Christian,,FRA
2081204,F6IBM,Jeanclaude,,FRA
2081205,F5LCY,Violi,,FRA
2081206,F8FY,Yvon,,FRA
2081207,F6DMQ,no_name,,FRA
2081208,F4JLF,Jean,,FRA
2081209,F4FHV,Christophe,,FRA
2081210,F1AIZ,Jean,,FRA
2081211,F4KNH,Radio,,FRA
2081212,F8PEC,Frederic,,FRA
2081213,F5JVT,Henryk,,FRA
2081214,F0DVE,Jeremy,,FRA
2081215,F4WDC,Christian,,FRA
2081216,F1HJK,no_name,,FRA
2081217,F4EKH,Ludwig,,FRA
2081218,F4JJY,Alexandre,,FRA
2081219,F4JOE,Florian,,FRA
2081220,F6BCA,Jean,,FRA
2081221,F4JMU,Serge,,FRA
2081222,F4FBS,Frederic,,FRA
2081223,F4JCZ,Christian,,FRA
2081224,F4VUV,Christophe,,FRA
2081225,F4JNJ,Thomas,,FRA
2081226,F5SHH,Stephane,,FRA
2081227,F1IXV,Laurent,,FRA
2081228,F4JMR,Thierry,,FRA
2081229,F5MZN,Oliver,,FRA
2081230,F1LZT,Patrick,,FRA
2081231,F4JOV,Gabin,,FRA
2081232,F8VOM,Peter,,FRA
2081233,F4JGF,Se Bastien,,FRA
2081234,F4SGU,Jean,,FRA
2081235,F1RXM,Jean,,FRA
2081236,F6EJJ,Christian,,FRA
2081237,F4JOK,Olivier,,FRA
2081238,F4JOG,Noel,,FRA
2081239,F4JPE,Fabien,,FRA
2081240,F1RIV,Patrick,,FRA
2081241,F8HNC,Dominique,,FRA
2081242,F4JOP,Je Rome,,FRA
2081243,F1DKC,Georges,,FRA
2081244,F4EIK,Laurent,,FRA
2081245,F4CUB,Michel,,FRA
2081246,F1GLR,Robert,,FRA
2081247,F4JLM,Fabien,,FRA
2081248,F1OOD,Yann,,FRA
2081249,F5UMN,Phelicia,,FRA
2081250,F4FVQ,Sebastien,,FRA
2081251,F4JHS,Laurent,,FRA
2081252,F5MAG,Meseciyan,,FRA
2081253,F4EDD,Alain,,FRA
2081254,F4JQC,Francois,,FRA
2081255,F4NNP,Christian,,FRA
2081256,F1DFD,Daniel,,FRA
2081257,F4JPN,Mayer,,FRA
2081258,F4JQF,Besin,,FRA
2081259,F4JQE,Yohan,,FRA
2081260,F4CNY,Ennio,,FRA
2081261,F4FSR,Sylvain,,FRA
2081262,F1RMS,Bruno,,FRA
2081263,F1AIY,Christophe,,FRA
2081264,F4VVM,Yves,,FRA
2081265,F1VGE,Rodrigues,,FRA
2081266,F5ROY,Patrick,,FRA
2081267,F6FMN,Jean,,FRA
2081268,F5MMP,Christian,,FRA
2081269,F5VDM,Garry,,FRA
2081270,F0DLW,Jean-Bernard,,FRA
2081271,F4ELZ,Laurent,,FRA
2081272,F4JQV,Marc,,FRA
2081273,F0DXC,no_name,,FRA
2081274,F4JKS,David,,FRA
2081275,F4JQP,Alexandre,,FRA
2081276,F1IWJ,Pascal,,FRA
2081277,F4WCM,Robin,,FRA
2081278,F4ILL,Philippe,,FRA
2081279,F4VVO,Bernhard,,FRA
2081280,F4GVN,Christophe,,FRA
2081281,F1PHC,Jean Christophe,,FRA
2081282,F4JQU,Fabrice,,FRA
2081283,F4JQR,Paul,,FRA
2081284,F4JRW,Cyril,,FRA
2081285,F4JRD,Remi,,FRA
2081286,F4JRU,Mickael,,FRA
2081287,F4JRM,Adrien,,FRA
2081288,F4JQW,Vincent,,FRA
2081289,F1IRU,Herve,,FRA
2081290,F4JRL,Ludovic,,FRA
2081291,F0GDB,Dany,,FRA
2081293,F4JSN,Aurelien,,FRA
2081294,F4HSN,Denis,,FRA
2081295,F5SHM,Michel,,FRA
2081296,F4JSG,Vianney,,FRA
2081297,F4HUG,Christian,,FRA
2081298,F4VUZ,Lucien,,FRA
2081299,F4EDP,Richard,,FRA
2081300,F5AGO,Jean Michel,,FRA
2081301,F5LCM,Jacky,,FRA
2081302,F8BJJ,Alain,,FRA
2081303,F4JKH,Andreas,,FRA
2081304,F6DQZ,Philippe,,FRA
2081305,F4JDT,Jean Francois,,FRA
2081306,F1FOO,Alain,,FRA
2081307,F4JKD,Frederic,,FRA
2081308,F5OTZ,Laurent,,FRA
2081309,F1AAU,Patrick,,FRA
2081310,F4FZA,Joachim,,FRA
2081311,F4JTS,Frederic,,FRA
2081312,F4VVP,Johan,,FRA
2081313,F4JRT,Remy,,FRA
2081314,F4JSW,Lucy,,FRA
2081315,F4HJN,Stephane,,FRA
2081316,F5LPL,Michel,,FRA
2081317,F4JTO,Perrier,,FRA
2081318,F5IYU,Maurice,,FRA
2081319,F4JPX,Steven,,FRA
2081320,F4IPM,Mathias,,FRA
2081321,F4VVW,Henny,,FRA
2081322,F4JUT,Ludovic,,FRA
2081323,F4JSS,Fabien,,FRA
2081324,F4JVF,Franck,,FRA
2081325,F5RJM,Denis,,FRA
2081326,F1FHE,Jean Pierre,,FRA
2081327,F4JGE,Florian,,FRA
2081328,F6DVK,Bernard,,FRA
2081329,FC1MUC,Michel,,FRA
2081330,F4AGO,Emmanuel,,FRA
2081331,F4VRH,Reuben,,FRA
2081332,F4IME,Thibault,,FRA
2081333,F4JPY,Mazzonetto,,FRA
2081334,F5MMC,Gouttebel,,FRA
2081335,F4JSD,Bernardone,,FRA
2081336,F4IYW,Nicolas,,FRA
2081337,F4ANC,Bruno,,FRA
2081338,F6AIM,Jean Pierre,,FRA
2081339,F4CJN,Michel,,FRA
2081340,F4JPK,Reynald,,FRA
2081341,F4IIQ,Jean Francois Jeff,,FRA
2081342,F4JPV,Patrice,,FRA
2081343,F4JPO,Stephane,,FRA
2081344,F8FQX,Nicolas,,FRA
2081345,F4IPY,Joachim,,FRA
2081346,F4JSU,Remi,,FRA
2081347,F4JCS,Dobel,,FRA
2081348,F4HWG,Florin,,FRA
2081349,F6DAV,Christian,,FRA
2081350,F4JDC,Jose,,FRA
2081351,F5MFO,Patrick,,FRA
2081352,F5FAB,Serge,,FRA
2081353,F4UCR,Jean Paul,,FRA
2081354,F4JQM,Jerome,,FRA
2081355,F4JWR,Bernard,,FRA
2081356,F4JNW,Olivier,,FRA
2081357,F1GFF,Amand,,FRA
2081358,F4GSL,Rojot,,FRA
2081359,F4JNT,Rodriguez,,FRA
2081360,F5BWU,Patrick,,FRA
2081361,F4IBS,Glaizot,,FRA
2081362,F4IVI,Reytinat Hardouin,,FRA
2081363,F6IVE,Cayon,,FRA
2081364,F5IVK,De Biagi,,FRA
2081365,F4VVZ,Heintzelmann,,FRA
2081366,F5DQP,Brondino,,FRA
2081367,F4JWW,Dutheil,,FRA
2081368,F4JWQ,None,,FRA
2081369,F4JWV,Cappe,,FRA
2081370,F4JWS,Manu,,FRA
2081371,F4JTV,Collin,,FRA
2081372,F4JMF,Didier,,FRA
2081373,F4CQH,Ville,,FRA
2081374,F4DPO,Arnaud,,FRA
2081375,F4JSB,Chardayre,,FRA
2081376,F4FDP,Jean Luc,,FRA
2081377,F4JYY,Arnaud,,FRA
2081378,F4JWI,Pierre,,FRA
2081379,F5MBF,Christian,,FRA
2081380,F4KNP,Rc Crapma,,FRA
2081381,F4JZC,Nicolas,,FRA
2081382,F4JMI,Mansuy,,FRA
2081383,F4JUA,Cabane,,FRA
2081384,F4GUQ,Franck,,FRA
2081385,F4VVG,Simon,,FRA
2081386,F8JIR,Jean Paul,,FRA
2081387,F4JYN,Jeremy,,FRA
2081388,F4GHH,Cyril,,FRA
2081389,F4WDZ,Pete,,FRA
2081390,F4JFS,Benoit,,FRA
2081391,F1RWB,Dominique,,FRA
2081392,F4FTX,Erwan,,FRA
2081393,F1GKQ,Denis,,FRA
2081394,F4EEL,Dominique Dl,,FRA
2081395,F4NYC,Laroche,,FRA
2081396,F4GHR,Amaury,,FRA
2081397,F4LBB,Joseph,,FRA
2081398,F4LBR,Roy,,FRA
2081399,F4HQI,Frederic,,FRA
2081400,F4LBJ,Arnaud,,FRA
2081401,F4VTR,Dimitrios,,FRA
2081402,F4IWO,Gregory,,FRA
2081403,F6ENR,Gervais,,FRA
2081404,F4ICA,Boillon,,FRA
2081405,F4LAW,Giorgio,,FRA
2081406,F4JVK,Alex,,FRA
2081407,F6IWH,Jean Pierre,,FRA
2081408,F4WEM,Luis Fernando,,FRA
2081409,F4FIA,Mickael,,FRA
2081410,F4LAV,Jerome,,FRA
2081411,F4HVV,Valentin,,FRA
2081412,F5CDN,Sorel,,FRA
2081413,F4ELD,Estermann,,FRA
2081414,F8AJM,Michel,,FRA
2081415,F4JEF,Didier,,FRA
2081416,F5NKG,Jean Marie,,FRA
2081417,F5PCR,Thierry,,FRA
2081418,F4LCL,Pascal,,FRA
2081419,F4LCN,Simon,,FRA
2081420,F4HDI,Cuvelier,,FRA
2081421,F4LCV,Michel,,FRA
2081422,F4LCM,Elfie,,FRA
2081423,F4GUF,Jean Claude,,FRA
2081424,F4EZO,Mathieu,,FRA
2081425,F4JLQ,Jacky,,FRA
2081426,F4JRH,Noel,,FRA
2081427,F1VY,Jean Marie,,FRA
2081428,F6DTU,Guy,,FRA
2081429,F4FQT,Marc,,FRA
2081430,F4LCT,Jean Philippe,,FRA
2081431,F1GYG,Patrick,,FRA
2081432,F5PPN,Eric,,FRA
2081433,F4LCY,Martial,,FRA
2081434,F6IDI,Pierre,,FRA
2081435,F1BDD,Jean Jacques,,FRA
2081436,F4JJN,Zinou,,FRA
2081437,F4JRB,Christophe,,FRA
2081438,F4LDC,Julien,,FRA
2081439,F4LBX,Paul,,FRA
2081440,F4LBC,Vincent,,FRA
2081441,F5MXN,Christian,,FRA
2081442,F5VO,Jean Louis,,FRA
2081443,F1PSZ,Philippe Ph,,FRA
2081444,F0GSF,Benjamin,,FRA
2081445,F5VJN,Umberto,,FRA
2081446,F4IKI,Stephane,,FRA
2081447,F4LDW,Nicolas,,FRA
2081448,F1JOF,Jean,,FRA
2081449,F4DWE,Michel,,FRA
2081450,F4LEB,Jean Claude,,FRA
2081451,F1TKY,Seel,,FRA
2081452,F1JPD,Hubert,,FRA
2081453,F6GWB,Gerard,,FRA
2081454,F4LFH,Thomas,,FRA
2081455,F1IHA,Christophe,,FRA
2081456,F4JYP,Jean Bernard,,FRA
2081457,F4JEH,Nicolas,,FRA
2081458,F4FCI,Helder,,FRA
2081459,F4LBE,Bruno,,FRA
2081777,F4JBM,Francois,,FRA
2082001,F4FUL,Cyril,,FRA
2082002,F5VIN,Heiko,,FRA
2082003,F1AGU,Charles-Henri,,FRA
2082004,F4CZX,Damien,,FRA
2082005,F1GFB,Richard,,FRA
2082006,F5VIH,Nick,,FRA
2082007,F1UBF,Jean,,FRA
2082008,F4HBW,Kevin,,FRA
2082009,F4AII,Jean,,FRA
2082010,F4EGU,Florian,,FRA
2082011,F5AOF,Nicolas,,FRA
2082012,F4CZX,Damien,,FRA
2082013,F4EED,Frederic,,FRA
2082014,F5IWG,Joel,,FRA
2082015,F5LTP,Mario,,FRA
2082016,F4FAA,Laurent,,FRA
2082017,F6FZO,Serge,,FRA
2082018,F4HIN,Gary,,FRA
2082019,F6FLQ,Eric,,FRA
2082020,F4DLF,Philippe,,FRA
2082021,F5ANP,Guy,,FRA
2082022,F5LIK,Pascal,,FRA
2082023,F1JMN,Pierre-Paul,,FRA
2082024,F1ORJ,Jean-Christophe,,FRA
2082025,F4EGZ,Cedric,,FRA
2082026,F8CIL,Pascal,,FRA
2082027,F1PXU,Jacques,,FRA
2082028,F5IDF,Laurent,,FRA
2082029,F5PBQ,Xavier,,FRA
2082030,F4HOF,Geoffroy,,FRA
2082031,F4ASS,Sbastien,,FRA
2082032,F1ABQ,Jean-Marc,,FRA
2082033,F1NUJ,Gerard,,FRA
2082034,F4GDF,Serge,,FRA
2082035,F4GIX,Didier,,FRA
2082036,F4FRD,Michel,,FRA
2082037,F1GTH,Guy,,FRA
2082038,F5GLS,Philippe,,FRA
2082039,F1OLG,Thierry,,FRA
2082040,F1VMV,Martin,,FRA
2082041,F1JXQ,David,,FRA
2082042,F1PFC,Joseph,,FRA
2082043,F1PYN,Stephane,,FRA
2082044,F1SLP,Bruno,,FRA
2082045,F8DHE,Pierre,,FRA
2082046,F4GFO,Jean-Marie,,FRA
2082047,F1BFF,Michel,,FRA
2082048,F5EMT,Serge,,FRA
2082049,F5ANZ,Antoine,,FRA
2082050,F5GFE,Alain,,FRA
2082051,F5ODP,Francois-Xavier,,FRA
2082052,F4DBW,Jean-Louis,,FRA
2082053,F4UHA,Marcel,,FRA
2082054,F1MZL,Pichon,,FRA
2082055,F1SYH,Didier,,FRA
2082056,F4FLQ,Emmanuel,,FRA
2082057,F4GVC,Alexis,,FRA
2082058,F4GJQ,Vincent,,FRA
2082059,F6KJJ,Radio,,FRA
2082060,F5STQ,Jacques,,FRA
2082061,F1PQA,Michel,,FRA
2082062,F1TZG,William,,FRA
2082063,F5PJG,Alain,,FRA
2082064,F1OFF,Patrick,,FRA
2082065,F5KGA,Radio-Club,,FRA
2082066,F4HET,Daniel,,FRA
2082067,F5LXN,Jacques,,FRA
2082068,F1MZL,Daniel,,FRA
2082069,F1ITA,Gilles,,FRA
2082070,F4IWW,Jacques,,FRA
2082071,F4FRD,Michel,,FRA
2082072,F4FRC,Herve,,FRA
2082073,F4EBQ,Sebastien,,FRA
2082074,F1ITQ,Michel,,FRA
2082075,F4DUR,Christophe,,FRA
2082076,F4DUT,Eric,,FRA
2082077,F1IBR,Christian,,FRA
2082078,F5AOD,Philippe,,FRA
2082079,F5DJL,Jean-Louis,,FRA
2082080,F6IDJ,Christian,,FRA
2082081,F5ISX,Catherine,,FRA
2082082,F4HKA,Jeremy,,FRA
2082083,F4FGB,Romain,,FRA
2082084,F6PRA,Remy,,FRA
2082085,F6ABJ,Remy,,FRA
2082086,F4GAU,Joel,,FRA
2082087,F4GVE,Adrien,,FRA
2082088,F1SFP,Edmond,,FRA
2082089,F1BTG,Gael,,FRA
2082090,F4FLO,Jerome,,FRA
2082091,F4ECA,Christian,,FRA
2082092,F1FDZ,Christian,,FRA
2082093,F1BTI,Cedric,,FRA
2082094,F4GSO,Olivier,,FRA
2082095,F5LIK,Pascal,,FRA
2082096,F4VRX,Malcolm,,FRA
2082097,F5DN,Pierre,,FRA
2082098,F4HQV,Michel,,FRA
2082099,F5RVG,Pierre,,FRA
2082100,F4BGE,Joseph,,FRA
2082101,F8BSI,Thierry,,FRA
2082102,F4FVV,Pierre,,FRA
2082103,F4HPA,Philippe,,FRA
2082104,F8ALS,Pierre,,FRA
2082105,F6HMK,Patrick,,FRA
2082106,F4FAI,Michel,,FRA
2082107,F8DHC,Cyril,,FRA
2082108,F5KLF,Radio-Club,,FRA
2082109,F1FDW,Michel,,FRA
2082110,F1MFN,Jean,,FRA
2082111,F4VRX,Malcolm,,FRA
2082112,F5ISZ,Marc,,FRA
2082113,F3PI,Michel,,FRA
2082114,F4AII,Jean,,FRA
2082115,F1GFB,Richard,,FRA
2082116,F5PFV,Roger,,FRA
2082117,F6IRG,Bruno,,FRA
2082118,F1CNP,Jean-Paul,,FRA
2082119,F4HGW,Henri,,FRA
2082120,F1GYK,Daniel,,FRA
2082121,F4GIX,Didier,,FRA
2082122,F6FOA,Jean,,FRA
2082123,F4HIN,Gary,,FRA
2082124,F4DNF,Eric,,FRA
2082125,F5LER,Dominique,,FRA
2082126,F5PGR,Philippe,,FRA
2082127,F4GVA,Christian,,FRA
2082128,F6EJR,Michel,,FRA
2082129,F4CXQ,Herve,,FRA
2082130,F1GHK,Serge,,FRA
2082131,F1FFS,Bernard,,FRA
2082132,F4HVK,Maxence,,FRA
2082133,F4GVA,Christian,,FRA
2082134,F5HAY,Pierre,,FRA
2082135,F1IHR,Pierre,,FRA
2082136,F1IJP,Christophe,,FRA
2082137,F1TTW,Jean-Claude,,FRA
2082138,F6ELZ,Michel,,FRA
2082139,F4EFL,Jean,,FRA
2082140,F6HHK,Bruno,,FRA
2082141,F4FUJ,Philippe,,FRA
2082142,F6EKM,Pierre,,FRA
2082143,F2JD,Gerard,,FRA
2082144,F8DZU,Jean,,FRA
2082145,F1RMB,Daniel,,FRA
2082146,F1FDZ,Christian,,FRA
2082147,F4FAI,Michel,,FRA
2082148,F4FOG,Roland,,FRA
2082149,F5PWK,Bert,,FRA
2082150,F4HXZ,Robin,,FRA
2082151,F1SSF,Dubuis,,FRA
2082152,F5MXV,Marc,,FRA
2082153,F6EDN,Gerard,,FRA
2082154,F1GAB,Henri,,FRA
2082155,F4HAI,Charles,,FRA
2082156,F4BHC,Philippe,,FRA
2082157,F5VIH,Nick,,FRA
2082158,F8NZQ,Philippe,,FRA
2082159,F1HLV,Jean,,FRA
2082160,F4GUY,Yvon,,FRA
2082161,F1TUD,Claude,,FRA
2082162,F6HYE,Patrick,,FRA
2082163,F1ABL,Michel,,FRA
2082164,F1JKY,Christophe,,FRA
2082165,F4BCN,Eric,,FRA
2082166,F5TIL,Stephane,,FRA
2082167,F1ADG,Philippe,,FRA
2082168,F4DVG,Alain,,FRA
2082169,F1SMF,Patrick,,FRA
2082170,F5RRT,Pierre,,FRA
2082171,F4BND,Bernard,,FRA
2082172,F5PUY,Yves,,FRA
2082173,F1CXG,Thierry,,FRA
2082174,F4GSP,Eric,,FRA
2082175,F4TUG,Yann,,FRA
2082176,F6HIH,Pierre,,FRA
2082177,F1HRJ,Jean-Paul,,FRA
2082178,F8AVP,Philippe,,FRA
2082179,F4ITY,Michel,,FRA
2082180,F4ARD,Alain,,FRA
2082181,F6FLH,Bertrand,,FRA
2082182,F5GF,Daniel,,FRA
2082183,F4GHO,Alain,,FRA
2082184,F4FHH,Nicolas,,FRA
2082185,F5DOG,Jean-Louis,,FRA
2082186,F1TIH,David,,FRA
2082187,F4FNE,Matthieu,,FRA
2082188,F5GJJ,Guy,,FRA
2082189,F5DB,Bernard,,FRA
2082190,F6BHK,Serge,,FRA
2082191,F1TTN,Laurent,,FRA
2082192,F4HPQ,Michel,,FRA
2082193,F6BIG,Jean-Pierre,,FRA
2082194,F8ALU,Guy,,FRA
2082195,F4HDG,Vincent,,FRA
2082196,F1TDO,Jean-Luc,,FRA
2082197,F4IDD,Jacques-Laurent,,FRA
2082198,F4KKW,Rc,,FRA
2082199,F4GUN,Jean-Marc,,FRA
2082200,F6AZZ,Patrick,,FRA
2082201,F1FQN,Patrick,,FRA
2082202,F5RVV,Lilian,,FRA
2082203,F1GCX,Jack,,FRA
2082204,F1HBT,Jacques,,FRA
2082205,F1NNE,Pierre,,FRA
2082206,F4HJT,Francois,,FRA
2082207,F6DNL,Andre,,FRA
2082208,F4ABL,Andre,,FRA
2082209,F4DGP,Aime,,FRA
2082210,F5TWZ,Henri,,FRA
2082211,F5MDM,Henri,,FRA
2082212,F5IOG,Michel,,FRA
2082213,F1GIY,Alain,,FRA
2082214,F5VIN,Heiko,,FRA
2082215,F5GZD,Michel,,FRA
2082216,F5BJT,Alfonsi,,FRA
2082217,F1NUU,Dominique,,FRA
2082218,F4IGC,Philippe,,FRA
2082219,F6DXG,Bernard,,FRA
2082220,F6KEZ,Rc,,FRA
2082221,F6DQV,Jean,,FRA
2082222,F1FEK,Paul,,FRA
2082223,F4IHB,Loic,,FRA
2082224,F4IHA,Olivier,,FRA
2082225,F4WAG,Paul,,FRA
2082226,F5TTO,Renaud,,FRA
2082227,F5AOF,Nicolas,,FRA
2082228,F6BNL,Jean,,FRA
2082229,F5OWB,Stephane,,FRA
2082230,F4IIF,Renaud,,FRA
2082231,F5RRR,Eric,,FRA
2082232,F1MNF,Raymond,,FRA
2082233,F4FIR,Michel,,FRA
2082234,F5RVG,Pierre,,FRA
2082235,F4IIL,Alexis,,FRA
2082236,F1IBO,Jeanpierre,,FRA
2082237,F6BIJ,Jeandominique,,FRA
2082238,F4IJC,Fredericbourset,,FRA
2082239,F5JCE,Jean,,FRA
2082240,F8CJB,Djamal,,FRA
2082241,F5PQL,Raymond,,FRA
2082242,F4IEN,Joss,,FRA
2082243,F3PI,Michel,,FRA
2082244,F4IHD,Fred,,FRA
2082245,F1SDP,Frederic,,FRA
2082246,F4DWX,Jean-Paul,,FRA
2082248,F1RYY,Gilles,,FRA
2082249,F4HWY,Gilbert,,FRA
2082251,F4ATT,Bernard,,FRA
2082253,F6IJC,Gilbert,,FRA
2082254,F1SHO,Gerard,,FRA
2082255,F4FAA,Laurent,,FRA
2082256,F1CKT,Michel,,FRA
2082257,F5MOP,Jeanlouis,,FRA
2083001,F1IZL,Jean-Yves,,FRA
2083002,F4GEM,Arnaud,,FRA
2083003,F1BBG,Gerard,,FRA
2083004,F4GRL,Yves,,FRA
2083005,F5UFI,Gilles,,FRA
2083006,F5FPI,Francis,,FRA
2083007,F5BYL,Jean-Paul,,FRA
2083008,F5PDQ,Gilbert,,FRA
2083009,F1PVR,Arnaud,,FRA
2083010,F1RHS,Galante,,FRA
2083011,F1IXL,Christian,,FRA
2083012,F6DEV,Jean-Louis,,FRA
2083013,F5URG,Marcel,,FRA
2083014,F5PDA,Jose,,FRA
2083015,F5FDR,Edgar,,FRA
2083016,F1SVA,Veronique,,FRA
2083017,F5SEP,Chabane,,FRA
2083018,F5SGY,Jean,,FRA
2083019,F5TQH,Jean-Francois,,FRA
2083020,F8DJD,Philippe,,FRA
2083021,F8BNS,Francis,,FRA
2083022,F5GQS,Jean-Marc,,FRA
2083023,F1BUN,Marie-Line,,FRA
2083024,F1HMR,Patrice,,FRA
2083025,F5TMJ,Laurent,,FRA
2083026,F1AIR,Thierry,,FRA
2083027,F4BXW,Vincent,,FRA
2083028,F4CTB,Joel,,FRA
2083029,F5PFL,Philippe,,FRA
2083030,F6GGX,Sylvain,,FRA
2083031,F1GKB,Michel,,FRA
2083032,F1BIS,Andre,,FRA
2083033,F5RZX,Robert,,FRA
2083034,F4CTB,Joel,,FRA
2083035,F1HMR,Patrice,,FRA
2083036,F1LII,Jean-Michel,,FRA
2083037,F5PDQ,Gilbert,,FRA
2083038,F4VOB,Gerrit,,FRA
2083039,F4FEM,Camille,,FRA
2083040,F5SHD,Philippe,,FRA
2083041,F5BSF,Stephan,,FRA
2083042,F4ILX,Thomas,,FRA
2083043,F5EGG,Claude,,FRA
2083044,F4DXT,Jean-Marie,,FRA
2083045,F6HLK,Henri,,FRA
